Gc1_1re,Gc1_2re,Gc1_3re,Gc1_4re,Gc1_5re,Gc1_6re,Gc1_7re,Gc1_8re,Gc1_9re,Gc1_10re,Gc1_11re,Gc1_12re,Gc1_13re,Gc1_14re,Gc1_15re,Gc1_16re,Gc1_17re,Gc1_18re,Gc1_19re,Gc1_20re,Gc1_21re,Gc1_22re,Gc1_23re,Gc1_24re,Gc2_1re,Gc2_2re,Gc2_3re,Gc2_4re,Gc2_5re,Gc2_6re,Gc2_7re,Gc2_8re,Gc2_9re,Gc2_10re,Gc2_11re,Gc2_12re,Gc2_13re,Gc2_14re,Gc2_15re,Gc2_16re,Gc2_17re,Gc2_18re,Gc3_1re,Gc3_2re,Gc3_3re,Gc3_4re,Gc3_5re,Gc3_6re,Gc3_7re,Gc3_8re,Gc3_9re,Gc3_10re,Gc3_11re,Gc3_12re,Gc3_13re,Gc3_14re,Gc3_15re,Gc3_16re,Gc3_17re,Gc3_18re,Gf1_1re,Gf1_2re,Gf1_3re,Gf1_4re,Gf1_5re,Gf1_6re,Gf1_7re,Gf1_8re,Gf1_9re,Gf1_10re,Gf1_11re,Gf1_12re,Gf1_13re,Gf1_14re,Gf1_15re,Gf2_1re,Gf2_2re,Gf2_3re,Gf2_4re,Gf2_5re,Gf2_6re,Gf2_7re,Gf2_8re,Gf2_9re,Gf2_10re,Gf2_11re,Gf2_12re,Gf2_13re,Gf2_14re,Gf3_A1_1re,Gf3_A1_2re,Gf3_A1_3re,Gf3_A1_4re,Gf3_A1_5re,Gf3_A1_6re,Gf3_A1_7re,Gf3_A1_8re,Gf3_A2_1re,Gf3_A2_2re,Gf3_A2_3re,Gf3_A2_4re,Gf3_A2_5re,Gf3_A2_6re,Gf3_A2_7re,Gf3_A2_8re,Gf3_A3_1re,Gf3_A3_2re,Gf3_A3_3re,Gf3_A3_4re,Gf3_A3_5re,Gf3_A3_6re,Gf3_A3_7re,Gf3_A3_8re,Gf3_A4_1re,Gf3_A4_2re,Gf3_A4_3re,Gf3_A4_4re,Gf3_A4_5re,Gf3_A4_6re,Gf3_A4_7re,Gf3_A4_8re,Gf3_A5_1re,Gf3_A5_2re,Gf3_A5_3re,Gf3_A5_4re,Gf3_A5_5re,Gf3_A5_6re,Gf3_A5_7re,Gf3_A5_8re,Gf3_A6_1re,Gf3_A6_2re,Gf3_A6_3re,Gf3_A6_4re,Gf3_A6_5re,Gf3_A6_6re,Gf3_A6_7re,Gf3_A6_8re,Gf3_A7_1re,Gf3_A7_2re,Gf3_A7_3re,Gf3_A7_4re,Gf3_A7_5re,Gf3_A7_6re,Gf3_A7_7re,Gf3_A7_8re,Gf3_A8_1re,Gf3_A8_2re,Gf3_A8_3re,Gf3_A8_4re,Gf3_A8_5re,Gf3_A8_6re,Gf3_A8_7re,Gf3_A8_8re,Gf3_A9_1re,Gf3_A9_2re,Gf3_A9_3re,Gf3_A9_4re,Gf3_A9_5re,Gf3_A9_6re,Gf3_A9_7re,Gf3_A9_8re,Gf3_A10_1re,Gf3_A10_2re,Gf3_A10_3re,Gf3_A10_4re,Gf3_A10_5re,Gf3_A10_6re,Gf3_A10_7re,Gf3_A10_8re,Gf3_A11_1re,Gf3_A11_2re,Gf3_A11_3re,Gf3_A11_4re,Gf3_A11_5re,Gf3_A11_6re,Gf3_A11_7re,Gf3_A11_8re,Gf3_A12_1re,Gf3_A12_2re,Gf3_A12_3re,Gf3_A12_4re,Gf3_A12_5re,Gf3_A12_6re,Gf3_A12_7re,Gf3_A12_8re,Gf3_A13_1re,Gf3_A13_2re,Gf3_A13_3re,Gf3_A13_4re,Gf3_A13_5re,Gf3_A13_6re,Gf3_A13_7re,Gf3_A13_8re,Gf3_A14_1re,Gf3_A14_2re,Gf3_A14_3re,Gf3_A14_4re,Gf3_A14_5re,Gf3_A14_6re,Gf3_A14_7re,Gf3_A14_8re,Gv1_A1_1re,Gv1_A1_2re,Gv1_A1_3re,Gv1_A1_4re,Gv1_A1_5re,Gv1_A2_1re,Gv1_A2_2re,Gv1_A2_3re,Gv1_A2_4re,Gv1_A2_5re,Gv1_A3_1re,Gv1_A3_2re,Gv1_A3_3re,Gv1_A3_4re,Gv1_A3_5re,Gv1_A4_1re,Gv1_A4_2re,Gv1_A4_3re,Gv1_A4_4re,Gv1_A4_5re,Gv1_A5_1re,Gv1_A5_2re,Gv1_A5_3re,Gv1_A5_4re,Gv1_A5_5re,Gv1_A6_1re,Gv1_A6_2re,Gv1_A6_3re,Gv1_A6_4re,Gv1_A6_5re,Gv1_A7_1re,Gv1_A7_2re,Gv1_A7_3re,Gv1_A7_4re,Gv1_A7_5re,Gv1_A8_1re,Gv1_A8_2re,Gv1_A8_3re,Gv1_A8_4re,Gv1_A8_5re,Gv1_A9_1re,Gv1_A9_2re,Gv1_A9_3re,Gv1_A9_4re,Gv1_A9_5re,Gv1_A10_1re,Gv1_A10_2re,Gv1_A10_3re,Gv1_A10_4re,Gv1_A10_5re,Gv1_A11_1re,Gv1_A11_2re,Gv1_A11_3re,Gv1_A11_4re,Gv1_A11_5re,Gv1_A12_1re,Gv1_A12_2re,Gv1_A12_3re,Gv1_A12_4re,Gv1_A12_5re,Gv1_A13_1re,Gv1_A13_2re,Gv1_A13_3re,Gv1_A13_4re,Gv1_A13_5re,Gv1_A14_1re,Gv1_A14_2re,Gv1_A14_3re,Gv1_A14_4re,Gv1_A14_5re,Gv1_A15_1re,Gv1_A15_2re,Gv1_A15_3re,Gv1_A15_4re,Gv1_A15_5re,Gv1_A16_1re,Gv1_A16_2re,Gv1_A16_3re,Gv1_A16_4re,Gv1_A16_5re,Gv1_A17_1re,Gv1_A17_2re,Gv1_A17_3re,Gv1_A17_4re,Gv1_A17_5re,Gv1_A18_1re,Gv1_A18_2re,Gv1_A18_3re,Gv1_A18_4re,Gv1_A18_5re,Gv1_A19_1re,Gv1_A19_2re,Gv1_A19_3re,Gv1_A19_4re,Gv1_A19_5re,Gv1_A20_1re,Gv1_A20_2re,Gv1_A20_3re,Gv1_A20_4re,Gv1_A20_5re,Gv1_A21_1re,Gv1_A21_2re,Gv1_A21_3re,Gv1_A21_4re,Gv1_A21_5re,Gv1_A22_1re,Gv1_A22_2re,Gv1_A22_3re,Gv1_A22_4re,Gv1_A22_5re,Gv1_A23_1re,Gv1_A23_2re,Gv1_A23_3re,Gv1_A23_4re,Gv1_A23_5re,Gv1_A24_1re,Gv1_A24_2re,Gv1_A24_3re,Gv1_A24_4re,Gv1_A24_5re,Gv2_1re,Gv2_2re,Gv2_3re,Gv2_4re,Gv2_5re,Gv2_6re,Gv2_7re,Gv2_8re,Gv2_9re,Gv2_10re,Gv3_A1_1re,Gv3_A1_2re,Gv3_A1_3re,Gv3_A1_4re,Gv3_A1_5re,Gv3_A2_1re,Gv3_A2_2re,Gv3_A2_3re,Gv3_A2_4re,Gv3_A2_5re,Gv3_A3_1re,Gv3_A3_2re,Gv3_A3_3re,Gv3_A3_4re,Gv3_A3_5re,Gv3_A4_1re,Gv3_A4_2re,Gv3_A4_3re,Gv3_A4_4re,Gv3_A4_5re,Gv3_A5_1re,Gv3_A5_2re,Gv3_A5_3re,Gv3_A5_4re,Gv3_A5_5re,Gv3_A6_1re,Gv3_A6_2re,Gv3_A6_3re,Gv3_A6_4re,Gv3_A6_5re,Gsm1_1re,Gsm1_2re,Gsm1_3re,Gsm1_4re,Gsm1_5re,Gsm1_6re,Gsm1_7re,Gsm1_8re,Gsm1_9re,Gsm1_10re,Gsm1_11re,Gsm1_12re,Gsm1_14re,Gsm1_15re,Gsm1_16re,Gsm1_18re,Gsm1_19re,Gsm1_20re,Gsm1_21re,Gsm1_22re,Gsm1_23re,Gsm1_24re,Gsm2_1re,Gsm2_2re,Gsm2_3re,Gsm2_4re,Gsm2_5re,Gsm2_6re,Gsm2_7re,Gsm2_8re,Gsm2_10re,Gsm2_12re,Gsm2_14re,Gsm2_15re,Gsm2_16re,Gsm2_18re,Gsm2_19re,Gsm2_20re,Gsm2_21re,Gsm2_22re,Gsm2_23re,Gsm2_24re,Gsm3_1re,Gsm3_2re,Gsm3_3re,Gsm3_4re,Gsm3_5re,Gsm3_6re,Gsm3_7re,Gsm3_8re,Gsm3_9re,Gsm3_10re,Gsm3_11re,Gsm3_12re,Gsm3_13re,Gsm3_14re,Gsm3_15re,Gsm3_16re,Gsm3_17re,Gsm3_18re,Gsm3_19re,Gsm3_20re,Gsm3_21re,Gsm3_22re,Gsm3_23re,Gsm3_24re
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0
1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0
1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1
1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0
